Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
127.0,71.26255745576219,6.682331495177686,6.635560388534702,0.00724420993681537,63.17918840638289,9.833745400269521,7.699586553812315,0.0063976018762923244,34.03862008217339
128.0,69.7986354458719,6.687180080018871,6.681733315771752,0.007152115844490397,63.150138162336226,9.949572018209995,7.643757201025554,0.0064678469638456155,35.29289056719186
129.0,71.6783010287143,6.516634703813986,6.656204972590647,0.007101234825826304,63.061386278277205,9.645771299248814,7.844532321651318,0.006260788144439932,33.07613140025458
130.0,65.59112769976076,6.544750396622658,6.347013909487244,0.006499248155221514,62.045030130371885,9.038648209195662,7.010773089132898,0.005769431834783035,37.44125326524612
131.0,66.70968163219389,6.431280014233483,6.2146508294251435,0.006451790822623313,65.08535666306105,7.955713169596018,6.578830166560619,0.005316656911236787,35.59610967115009
132.0,69.8186850864945,6.14039272317675,6.157921502457202,0.006491397707515344,64.20685601793005,7.870075304265324,6.152807766284355,0.005264228650103875,36.62618582357758
133.0,68.517706812918,6.083704666929408,6.240942395325179,0.006357568647603579,64.16268054774743,7.858436595876837,5.874277869392737,0.005254766112504671,35.63301111834672
134.0,68.48876418043768,6.07295783524614,6.1747696247166495,0.006526740251665157,64.13463816341826,7.927108279028808,5.863776570911606,0.005300770004268397,35.52393751606027
135.0,68.63981310005555,6.012093119694626,6.1865499538613165,0.006619038604551772,65.00743148484771,8.169207321680501,6.522084614528727,0.005452712611913043,35.617431265331625
136.0,67.13058832674469,6.039622363653462,6.307831630677957,0.00652972341194976,62.422571081879894,8.433308968899333,6.650267570797043,0.005345764197279174,33.543439902878504
137.0,69.22916553475386,5.955366109474833,6.007618420979833,0.006480707159518121,62.295308456644506,8.345825111680426,6.48853187417391,0.005289852043555181,34.79476938711514
138.0,73.70395512566469,4.803817953771248,4.33628472256734,0.005450723144358594,61.320438934045086,7.420256900449027,4.780504167405916,0.004716141555322617,27.612471164279164
139.0,73.37199906362497,4.786665871529481,4.351540354588374,0.005425329266461952,61.197666659538356,7.345971684151836,4.769246088111945,0.004664627663053339,27.86637209852001
140.0,69.06922115653535,5.038402076588034,4.390411970819651,0.005370878594431576,62.65503948622055,7.151253564024391,5.162823309286564,0.004646359624827275,27.63689609749298
141.0,71.87029288327783,4.941673843604261,4.369323766254758,0.005495280986096255,65.50527923847166,7.064223008572457,5.176946193779164,0.0048585819660205126,27.070030325953176
142.0,71.78539125250431,4.941833316647418,4.381795512906829,0.005497114892909087,65.35087011962503,6.952450128534704,5.105848016479504,0.004776377245705105,26.95642034426635
143.0,71.78591305355313,4.935040561713482,4.398160809784787,0.005492518425271679,65.12563441932924,6.7502082304911335,5.131918330232573,0.004625575729331126,26.845203379509535
144.0,73.36549194561051,4.8738959239730875,4.408537590172518,0.005504711882177293,64.18286136283356,6.832574437407126,5.095867639278382,0.004621281178481892,25.482212256430554
145.0,70.74171355455674,5.74226441974377,4.302931681041298,0.005144239120824207,64.25792618886757,6.09113793649372,4.797659076706847,0.0041260212232982155,25.972256295297893
146.0,66.00690511922544,5.969960435806098,4.30300214550066,0.004999722539678722,65.02025288945211,6.464376176582203,5.0322775847104415,0.00442669084165027,25.94031949246286
147.0,65.25986735506898,6.121710608356333,4.225047469137781,0.005145964124775893,64.69924227886058,6.718862996233678,5.553777543381233,0.0045788530881470104,23.765002598682596
148.0,65.26858421869514,6.1073827595957475,4.254623198770343,0.005155015180810058,64.62790196681489,6.751272680189614,5.535600906159265,0.004596213707209761,23.91312311757262
149.0,64.73574919064154,6.031352341384209,4.336527605823264,0.005059182918195545,64.56425988281568,6.812851120021837,5.383230456942591,0.004637661999172609,24.10107023986589
150.0,67.08371294972466,5.891638658641439,4.37253482726718,0.005062243206071665,64.52739436626196,6.691389448020988,4.474396873235252,0.00454918866762405,21.338045463097146
